date,temp_max,temp_min,humidity_specific,pressure,precipitation_total,solar_radiation,wind_speed,evapotranspiration,soil_moisture_surface,dew_point_temp,lat,lon
2009-06-06,38.44,22.53,7.12,99.27,0.0,8.3518,3.55,0.0,0.09,8.52,29.9870753,31.2118063
2009-06-07,35.65,18.34,8.01,99.37,0.0,8.4233,3.84,0.0,0.09,10.02,29.9870753,31.2118063
2009-06-08,36.48,18.1,7.6,99.28,0.0,8.5486,3.08,0.0,0.09,9.1,29.9870753,31.2118063
2009-06-09,37.61,18.45,7.57,99.37,0.0,8.5781,2.6,0.0,0.09,9.15,29.9870753,31.2118063
2009-06-10,38.91,19.45,7.11,99.47,0.0,8.3114,2.61,0.0,0.09,8.16,29.9870753,31.2118063
2009-06-11,36.81,19.44,7.76,99.33,0.0,8.3642,2.68,0.0,0.09,9.58,29.9870753,31.2118063
2009-06-12,37.13,18.94,7.55,99.27,0.0,8.4218,2.11,0.0,0.09,9.14,29.9870753,31.2118063
2009-06-13,38.69,22.54,6.97,99.41,0.0,8.394,2.44,0.0,0.09,8.38,29.9870753,31.2118063
2009-06-14,38.1,22.38,7.91,99.58,0.0,8.4576,3.18,0.0,0.09,9.94,29.9870753,31.2118063
2009-06-15,35.66,20.41,9.5,99.59,0.0,8.2678,3.72,0.0,0.09,12.67,29.9870753,31.2118063
2009-06-16,36.07,20.08,9.35,99.44,0.0,8.4384,3.08,0.0,0.09,12.2,29.9870753,31.2118063
2009-06-17,36.75,19.32,8.51,99.44,0.0,8.113,3.43,0.0,0.09,10.65,29.9870753,31.2118063
2009-06-18,37.4,19.58,8.24,99.38,0.0,8.5426,2.49,0.0,0.09,10.42,29.9870753,31.2118063
2009-06-19,38.66,20.12,7.32,99.53,0.0,8.3347,2.54,0.0,0.09,8.94,29.9870753,31.2118063
2009-06-20,38.34,21.51,9.14,99.54,0.0,8.2668,2.8,0.0,0.09,12.33,29.9870753,31.2118063
2009-06-21,38.89,20.38,8.17,99.55,0.0,8.3657,3.24,0.0,0.08,9.86,29.9870753,31.2118063
2009-06-22,40.69,23.01,5.76,99.49,0.0,8.3839,2.57,0.0,0.08,5.45,29.9870753,31.2118063
2009-06-23,39.85,21.5,7.94,99.46,0.0,8.4761,3.81,0.0,0.08,10.08,29.9870753,31.2118063
2009-06-24,41.91,21.78,8.25,99.25,0.0,8.3666,4.01,0.0,0.08,10.39,29.9870753,31.2118063
2009-06-25,40.9,22.15,9.63,99.2,0.0,8.2872,3.21,0.0,0.08,12.73,29.9870753,31.2118063
2009-06-26,38.77,22.78,9.34,99.25,0.0,8.3364,3.33,0.0,0.08,12.29,29.9870753,31.2118063
2009-06-27,36.23,21.2,9.52,99.53,0.0,8.3765,3.92,0.0,0.08,12.91,29.9870753,31.2118063
2009-06-28,36.85,19.99,9.16,99.52,0.0,8.4206,3.44,0.0,0.08,12.2,29.9870753,31.2118063
2009-06-29,40.12,21.28,8.51,99.42,0.0,8.3664,4.47,0.0,0.08,11.19,29.9870753,31.2118063
2009-06-30,42.09,22.87,8.75,99.34,0.0,8.413,4.73,0.0,0.08,11.36,29.9870753,31.2118063
2009-07-01,41.43,23.54,8.87,99.43,0.0,7.9301,4.48,0.0,0.08,11.67,29.9870753,31.2118063
2009-07-02,39.61,22.68,9.72,99.46,0.0,8.0942,4.16,0.0,0.08,13.09,29.9870753,31.2118063
2009-07-03,37.14,20.82,9.35,99.29,0.0,8.3191,3.64,0.0,0.08,12.53,29.9870753,31.2118063
2009-07-04,35.84,20.37,10.23,99.16,0.0,8.3366,3.29,0.0,0.08,13.86,29.9870753,31.2118063
2009-07-05,35.45,20.47,10.68,99.13,0.0,7.8245,3.4,0.0,0.08,14.77,29.9870753,31.2118063
2009-07-06,37.31,20.79,10.04,99.22,0.0,8.1295,2.35,0.0,0.08,13.68,29.9870753,31.2118063
2009-07-07,37.69,21.85,9.99,99.38,0.0,8.3081,3.09,0.0,0.08,13.65,29.9870753,31.2118063
2009-07-08,37.47,21.25,10.58,99.32,0.0,8.213,3.5,0.0,0.08,14.64,29.9870753,31.2118063
2009-07-09,38.78,21.66,11.13,99.23,0.0,8.179,3.51,0.0,0.08,15.26,29.9870753,31.2118063
2009-07-10,40.42,21.63,9.82,99.16,0.0,8.2747,2.87,0.0,0.08,13.08,29.9870753,31.2118063
2009-07-11,41.94,21.65,8.77,99.23,0.0,8.3712,3.21,0.0,0.08,11.4,29.9870753,31.2118063
2009-07-12,41.85,23.82,8.49,99.24,0.0,8.1749,2.33,0.0,0.08,11.15,29.9870753,31.2118063
2009-07-13,39.16,24.59,10.9,99.29,0.0,8.0117,4.13,0.0,0.08,15.01,29.9870753,31.2118063
2009-07-14,35.65,21.41,10.01,99.39,0.0,8.2594,4.01,0.0,0.08,13.69,29.9870753,31.2118063
2009-07-15,36.22,21.59,10.35,99.28,0.0,8.082,3.94,0.0,0.08,14.25,29.9870753,31.2118063
2009-07-16,36.47,20.27,9.42,99.1,0.0,8.2613,2.54,0.0,0.08,12.55,29.9870753,31.2118063
2009-07-17,38.18,21.12,9.75,99.03,0.0,8.2121,2.17,0.0,0.08,13.08,29.9870753,31.2118063
2009-07-18,37.87,22.82,10.26,99.04,0.0,8.1461,2.51,0.0,0.08,14.03,29.9870753,31.2118063
2009-07-19,39.36,22.49,10.67,99.23,0.0,8.0354,2.73,0.0,0.08,14.7,29.9870753,31.2118063
2009-07-20,39.17,22.54,10.08,99.36,0.0,8.045,2.95,0.0,0.08,13.62,29.9870753,31.2118063
2009-07-21,39.68,22.01,11.27,99.25,0.0,8.0434,2.52,0.0,0.08,15.36,29.9870753,31.2118063
2009-07-22,39.78,23.64,10.45,99.15,0.0,7.9862,2.45,0.0,0.08,13.9,29.9870753,31.2118063
2009-07-23,39.57,23.17,11.13,99.14,0.0,7.8912,2.82,0.0,0.08,15.08,29.9870753,31.2118063
2009-07-24,39.3,22.9,10.17,99.22,0.0,7.8835,2.79,0.0,0.08,13.54,29.9870753,31.2118063
2009-07-25,38.89,21.66,9.55,99.24,0.0,8.2229,2.39,0.0,0.08,12.29,29.9870753,31.2118063
2009-07-26,39.42,22.6,8.76,99.1,0.0,8.1007,1.94,0.0,0.08,11.45,29.9870753,31.2118063
2009-07-27,41.28,23.11,7.45,99.07,0.0,8.1017,2.0,0.0,0.08,8.96,29.9870753,31.2118063
2009-07-28,41.62,23.9,8.39,99.18,0.0,8.0825,2.47,0.0,0.08,10.72,29.9870753,31.2118063
2009-07-29,40.16,22.99,10.27,99.21,0.0,8.0938,3.3,0.0,0.08,13.81,29.9870753,31.2118063
2009-07-30,38.33,21.56,10.08,99.23,0.0,8.0206,2.83,0.0,0.08,13.59,29.9870753,31.2118063
2009-07-31,38.04,22.38,9.85,99.23,0.0,7.8955,2.75,0.0,0.08,13.08,29.9870753,31.2118063
2009-08-01,37.92,21.27,9.18,99.19,0.0,8.0369,2.7,0.0,0.08,11.74,29.9870753,31.2118063
2009-08-02,37.66,21.2,9.28,99.27,0.0,8.0978,2.17,0.0,0.08,11.89,29.9870753,31.2118063
2009-08-03,37.44,21.14,9.08,99.38,0.0,7.9483,1.74,0.0,0.08,11.74,29.9870753,31.2118063
2009-08-04,38.97,21.48,9.24,99.35,0.0,7.8828,2.51,0.0,0.08,12.28,29.9870753,31.2118063
2009-08-05,38.77,22.1,9.22,99.32,0.0,7.8115,2.44,0.0,0.08,11.86,29.9870753,31.2118063
2009-08-06,38.22,22.11,7.74,99.22,0.0,7.9733,2.35,0.0,0.08,9.21,29.9870753,31.2118063
2009-08-07,38.31,21.53,9.47,99.12,0.0,7.907,2.87,0.0,0.08,12.92,29.9870753,31.2118063
2009-08-08,36.77,23.1,11.09,99.17,0.0,7.5504,2.84,0.0,0.08,15.36,29.9870753,31.2118063
2009-08-09,36.35,22.31,11.9,99.25,0.0,7.5838,3.0,0.0,0.08,16.5,29.9870753,31.2118063
2009-08-10,36.78,21.77,11.57,99.32,0.0,7.6224,3.34,0.0,0.08,15.96,29.9870753,31.2118063
2009-08-11,36.58,20.72,10.16,99.33,0.0,7.595,2.73,0.0,0.08,13.75,29.9870753,31.2118063
2009-08-12,36.4,21.51,10.6,99.3,0.0,7.5833,2.5,0.0,0.08,14.33,29.9870753,31.2118063
2009-08-13,37.38,21.32,10.65,99.33,0.0,7.5331,3.3,0.0,0.08,14.53,29.9870753,31.2118063
2009-08-14,35.98,20.32,10.32,99.49,0.0,7.6706,2.98,0.0,0.08,14.24,29.9870753,31.2118063
2009-08-15,37.47,20.26,9.94,99.47,0.0,7.6812,2.71,0.0,0.08,13.35,29.9870753,31.2118063
2009-08-16,37.44,20.62,10.46,99.24,0.0,7.5893,3.33,0.0,0.08,14.06,29.9870753,31.2118063
2009-08-17,36.64,19.49,10.4,99.12,0.0,7.6044,2.95,0.0,0.08,14.09,29.9870753,31.2118063
2009-08-18,35.73,20.28,10.16,99.24,0.0,7.6642,2.21,0.0,0.08,13.75,29.9870753,31.2118063
2009-08-19,37.12,21.07,9.25,99.3,0.0,7.6224,1.91,0.0,0.08,11.73,29.9870753,31.2118063
2009-08-20,39.11,19.89,9.34,99.32,0.0,7.5439,3.11,0.0,0.08,12.41,29.9870753,31.2118063
2009-08-21,39.53,21.07,10.63,99.24,0.0,7.2557,3.54,0.0,0.08,14.06,29.9870753,31.2118063
2009-08-22,38.59,21.56,10.76,99.11,0.0,7.3678,3.12,0.0,0.08,13.97,29.9870753,31.2118063
2009-08-23,36.8,19.83,9.89,99.1,0.0,7.4364,2.71,0.0,0.08,12.8,29.9870753,31.2118063
2009-08-24,36.51,20.1,9.3,99.21,0.0,7.3579,2.36,0.0,0.08,12.33,29.9870753,31.2118063
2009-08-25,36.95,21.39,9.38,99.42,0.0,7.2646,2.67,0.0,0.08,12.6,29.9870753,31.2118063
2009-08-26,36.06,19.39,10.17,99.58,0.0,7.415,3.3,0.0,0.08,13.75,29.9870753,31.2118063
2009-08-27,35.39,19.33,10.54,99.53,0.0,7.4275,2.93,0.0,0.08,14.48,29.9870753,31.2118063
2009-08-28,34.49,20.93,9.55,99.49,0.0,7.3325,1.95,0.0,0.08,12.76,29.9870753,31.2118063
2009-08-29,35.65,20.78,8.26,99.63,0.0,7.2194,1.85,0.0,0.08,10.45,29.9870753,31.2118063
2009-08-30,36.1,20.33,9.25,99.72,0.0,7.3452,2.32,0.0,0.08,12.22,29.9870753,31.2118063
2009-08-31,35.04,20.67,9.13,99.73,0.0,7.1906,2.68,0.0,0.08,12.18,29.9870753,31.2118063
2009-09-01,35.68,19.96,10.46,99.62,0.0,7.1714,2.88,0.0,0.08,14.35,29.9870753,31.2118063
2009-09-02,36.16,20.63,10.76,99.52,0.0,7.1081,3.04,0.0,0.08,14.58,29.9870753,31.2118063
2009-09-03,35.62,20.55,10.98,99.46,0.0,7.0615,3.11,0.0,0.08,14.93,29.9870753,31.2118063
2009-09-04,35.3,18.76,9.46,99.57,0.0,7.2679,2.45,0.0,0.08,12.64,29.9870753,31.2118063
2009-09-05,34.53,18.9,9.42,99.61,0.0,7.225,2.5,0.0,0.08,12.76,29.9870753,31.2118063
2009-09-06,34.76,19.86,10.14,99.38,0.0,7.1434,2.76,0.0,0.08,13.8,29.9870753,31.2118063
2009-09-07,36.28,20.66,11.46,99.19,0.0,6.8722,2.38,0.0,0.08,15.54,29.9870753,31.2118063
2009-09-08,35.32,22.33,10.81,99.44,0.0,6.6958,2.62,0.0,0.08,14.97,29.9870753,31.2118063
2009-09-09,35.76,22.05,11.26,99.77,0.0,6.7018,3.25,0.0,0.08,15.64,29.9870753,31.2118063
2009-09-10,33.85,20.58,10.02,99.69,0.0,6.8863,3.23,0.0,0.08,13.77,29.9870753,31.2118063
2009-09-11,36.81,19.02,8.94,99.21,0.0,6.7529,1.84,0.0,0.08,11.9,29.9870753,31.2118063
2009-09-12,35.27,23.68,9.13,99.23,0.0,6.113,3.83,0.0,0.08,12.08,29.9870753,31.2118063
2009-09-13,33.99,20.59,11.14,99.8,0.0,6.7224,2.75,0.0,0.08,15.39,29.9870753,31.2118063
2009-09-14,35.21,19.58,10.25,100.03,0.0,6.8098,3.75,0.0,0.08,14.15,29.9870753,31.2118063
2009-09-15,38.01,19.57,11.09,99.91,0.0,6.6307,4.15,0.0,0.08,15.42,29.9870753,31.2118063
2009-09-16,35.63,22.45,10.58,99.64,0.0,6.6242,3.26,0.0,0.08,14.72,29.9870753,31.2118063
2009-09-17,34.35,21.38,11.31,99.59,0.0,6.4582,3.19,0.0,0.08,15.48,29.9870753,31.2118063
2009-09-18,38.54,20.13,10.2,99.41,0.0,6.4387,2.95,0.0,0.08,13.61,29.9870753,31.2118063
2009-09-19,33.59,20.95,11.29,99.5,0.0,6.3504,3.63,0.0,0.08,15.59,29.9870753,31.2118063
2009-09-20,33.13,19.87,10.21,99.58,0.0,6.5746,1.89,0.0,0.08,14.01,29.9870753,31.2118063
2009-09-21,34.09,20.46,10.15,99.7,0.0,6.2904,2.45,0.0,0.08,14.06,29.9870753,31.2118063
2009-09-22,34.25,20.02,9.66,99.91,0.0,6.2914,3.37,0.0,0.08,13.33,29.9870753,31.2118063
2009-09-23,32.83,18.26,10.09,100.03,0.0,6.3346,3.72,0.0,0.08,13.98,29.9870753,31.2118063
2009-09-24,32.44,18.08,9.22,99.91,0.0,6.3749,3.95,0.0,0.08,12.63,29.9870753,31.2118063
2009-09-25,34.15,18.25,9.43,99.77,0.0,6.4176,3.85,0.0,0.08,12.81,29.9870753,31.2118063
2009-09-26,36.05,18.3,9.51,99.76,0.0,6.4049,3.99,0.0,0.08,12.73,29.9870753,31.2118063
2009-09-27,35.79,18.82,10.33,99.75,0.0,6.2592,3.52,0.0,0.08,14.2,29.9870753,31.2118063
2009-09-28,35.08,19.33,9.88,99.78,0.0,6.1838,3.28,0.0,0.08,13.43,29.9870753,31.2118063
2009-09-29,33.16,19.34,11.14,99.79,0.0,6.0437,3.15,0.0,0.08,15.41,29.9870753,31.2118063
2009-09-30,30.81,19.24,11.02,99.8,0.0,5.6208,2.99,0.0,0.08,15.41,29.9870753,31.2118063
2009-10-01,30.98,17.83,9.86,99.93,0.0,6.049,2.31,0.0,0.08,13.63,29.9870753,31.2118063
2009-10-02,32.72,17.85,10.37,99.93,0.0,6.0487,2.4,0.0,0.08,14.26,29.9870753,31.2118063
2009-10-03,34.32,18.51,10.18,99.91,0.0,5.9215,2.42,0.0,0.08,13.67,29.9870753,31.2118063
2009-10-04,35.13,18.28,9.9,99.94,0.01,6.0218,3.38,0.0,0.08,13.39,29.9870753,31.2118063
2009-10-05,35.07,18.6,10.29,100.01,0.0,5.9606,3.27,0.0,0.08,14.1,29.9870753,31.2118063
2009-10-06,30.92,18.93,10.2,99.94,0.01,5.8296,2.91,0.0,0.08,13.87,29.9870753,31.2118063
2009-10-07,30.94,16.82,9.75,99.72,0.0,5.8032,2.39,0.0,0.08,13.41,29.9870753,31.2118063
2009-10-08,31.42,16.94,9.96,99.59,0.0,5.5618,2.64,0.0,0.08,13.79,29.9870753,31.2118063
2009-10-09,32.59,18.88,10.9,99.63,0.0,5.4842,3.05,0.0,0.08,15.04,29.9870753,31.2118063
2009-10-10,32.18,18.13,10.06,99.69,0.0,5.419,2.56,0.0,0.08,13.79,29.9870753,31.2118063
2009-10-11,32.65,18.03,9.86,99.78,0.0,5.4482,2.21,0.0,0.08,13.5,29.9870753,31.2118063
2009-10-12,32.77,18.23,10.03,99.85,0.0,5.5118,2.54,0.0,0.08,13.8,29.9870753,31.2118063
2009-10-13,31.62,18.22,9.15,99.85,0.0,5.3822,2.54,0.0,0.08,11.89,29.9870753,31.2118063
2009-10-14,31.5,16.6,8.58,99.86,0.0,4.3322,2.91,0.0,0.08,10.89,29.9870753,31.2118063
2009-10-15,35.01,19.29,9.76,99.85,0.0,4.5343,2.59,0.0,0.08,13.21,29.9870753,31.2118063
2009-10-16,37.99,19.53,9.46,99.76,0.0,5.076,1.71,0.0,0.08,11.8,29.9870753,31.2118063
2009-10-17,39.42,22.21,5.15,99.51,0.0,4.8833,1.7,0.0,0.08,3.07,29.9870753,31.2118063
2009-10-18,38.44,22.49,3.49,99.34,0.0,4.6162,1.81,0.0,0.08,-1.33,29.9870753,31.2118063
2009-10-19,38.39,22.28,4.54,99.42,0.0,3.9418,2.0,0.0,0.08,2.04,29.9870753,31.2118063
2009-10-20,35.13,21.32,8.96,99.72,0.0,4.5007,2.15,0.0,0.08,11.19,29.9870753,31.2118063
2009-10-21,31.3,19.63,10.65,100.08,0.0,4.2084,3.44,0.0,0.08,14.56,29.9870753,31.2118063
2009-10-22,28.71,16.6,8.8,100.11,0.0,5.3741,2.83,0.0,0.08,11.84,29.9870753,31.2118063
2009-10-23,25.41,15.97,7.83,99.93,0.0,3.642,1.65,0.0,0.08,10.19,29.9870753,31.2118063
2009-10-24,29.0,14.8,8.9,99.53,0.0,4.7822,1.7,0.0,0.08,12.07,29.9870753,31.2118063
2009-10-25,31.51,17.08,8.76,99.33,0.0,5.0539,1.85,0.0,0.08,11.32,29.9870753,31.2118063
2009-10-26,31.89,19.53,5.0,99.47,0.21,3.5038,2.63,0.0,0.08,3.53,29.9870753,31.2118063
2009-10-27,32.97,19.16,7.08,99.47,0.0,4.8072,2.33,0.0,0.09,8.17,29.9870753,31.2118063
2009-10-28,31.62,18.57,8.42,99.38,0.08,4.9258,2.2,0.0,0.09,10.84,29.9870753,31.2118063
2009-10-29,28.1,16.74,8.02,99.42,0.02,4.2137,3.1,0.0,0.09,10.53,29.9870753,31.2118063
2009-10-30,25.84,16.09,9.42,99.65,1.24,3.9396,2.65,0.0,0.12,13.0,29.9870753,31.2118063
2009-10-31,26.75,14.79,7.72,99.73,0.02,4.5053,2.18,0.0,0.14,9.99,29.9870753,31.2118063
2009-11-01,25.63,14.93,6.63,99.4,0.05,4.0606,4.22,0.0,0.14,7.65,29.9870753,31.2118063
2009-11-02,22.2,12.75,6.6,99.65,0.52,4.3618,4.52,0.0,0.15,7.62,29.9870753,31.2118063
2009-11-03,23.58,11.55,5.64,99.95,0.0,4.7686,2.65,0.0,0.16,5.41,29.9870753,31.2118063
2009-11-04,24.96,12.4,3.97,99.89,0.0,4.6212,2.54,0.0,0.16,0.37,29.9870753,31.2118063
2009-11-05,27.79,13.48,3.9,100.07,0.0,4.7731,1.67,0.0,0.15,0.24,29.9870753,31.2118063
2009-11-06,28.55,12.19,7.47,99.99,0.0,4.735,2.94,0.0,0.15,9.44,29.9870753,31.2118063
2009-11-07,31.97,12.82,5.82,99.63,0.0,4.717,1.76,0.0,0.15,4.26,29.9870753,31.2118063
2009-11-08,32.67,16.59,4.34,99.52,0.0,4.6102,3.59,0.0,0.15,0.62,29.9870753,31.2118063
2009-11-09,27.17,14.29,8.24,100.0,0.0,4.3711,1.79,0.0,0.15,10.64,29.9870753,31.2118063
2009-11-10,28.15,13.78,8.61,99.83,0.0,4.5768,2.7,0.0,0.15,11.51,29.9870753,31.2118063
2009-11-11,30.37,14.95,7.15,99.54,0.0,4.4758,2.14,0.0,0.15,8.53,29.9870753,31.2118063
2009-11-12,25.86,14.19,7.89,99.82,0.03,3.9067,2.23,0.0,0.15,9.72,29.9870753,31.2118063
2009-11-13,24.4,11.91,7.23,100.12,0.01,4.2482,2.69,0.0,0.15,9.1,29.9870753,31.2118063
2009-11-14,23.71,11.32,7.24,100.27,0.0,4.1191,2.78,0.0,0.15,9.13,29.9870753,31.2118063
2009-11-15,23.47,12.65,6.81,100.18,0.0,4.0217,3.11,0.0,0.15,8.22,29.9870753,31.2118063
2009-11-16,23.39,11.08,7.89,100.09,0.04,4.4717,2.98,0.0,0.15,10.31,29.9870753,31.2118063
2009-11-17,24.46,13.3,7.95,100.14,0.03,4.0778,3.57,0.0,0.15,10.31,29.9870753,31.2118063
2009-11-18,24.41,12.48,7.46,100.25,0.0,4.3498,2.28,0.0,0.15,9.53,29.9870753,31.2118063
2009-11-19,23.65,11.82,6.87,100.31,0.0,4.3565,1.6,0.0,0.15,8.36,29.9870753,31.2118063
2009-11-20,23.59,11.02,6.81,100.46,0.0,4.2583,3.01,0.0,0.15,8.27,29.9870753,31.2118063
2009-11-21,24.99,11.83,6.98,100.58,0.0,4.309,3.63,0.0,0.15,8.6,29.9870753,31.2118063
2009-11-22,25.39,10.94,7.75,100.3,0.0,4.231,3.29,0.0,0.15,10.08,29.9870753,31.2118063
2009-11-23,26.32,10.9,7.27,100.03,0.01,4.1688,2.61,0.0,0.15,8.72,29.9870753,31.2118063
2009-11-24,24.44,11.99,7.6,99.82,0.3,3.8419,2.32,0.0,0.15,9.65,29.9870753,31.2118063
2009-11-25,22.8,11.82,7.53,99.97,0.28,3.5844,2.2,0.0,0.16,9.67,29.9870753,31.2118063
2009-11-26,22.51,12.46,7.81,100.13,1.06,3.9182,1.44,0.0,0.19,10.2,29.9870753,31.2118063
2009-11-27,23.57,11.2,8.1,100.28,0.05,3.7994,2.94,0.0,0.21,10.72,29.9870753,31.2118063
2009-11-28,23.49,11.31,7.45,100.61,0.0,3.8182,2.66,0.0,0.21,9.56,29.9870753,31.2118063
2009-11-29,22.75,10.7,8.01,100.7,0.0,3.8309,2.15,0.0,0.21,10.72,29.9870753,31.2118063
2009-11-30,22.75,11.01,8.15,100.56,0.0,4.0697,2.44,0.0,0.2,10.92,29.9870753,31.2118063
2009-12-01,24.18,11.16,7.16,100.33,0.0,3.9646,2.82,0.0,0.2,8.48,29.9870753,31.2118063
2009-12-02,25.26,10.37,4.77,99.9,0.0,3.989,2.22,0.0,0.2,2.73,29.9870753,31.2118063
2009-12-03,21.96,9.62,4.72,99.96,0.0,3.9509,2.4,0.0,0.2,2.87,29.9870753,31.2118063
2009-12-04,20.86,7.43,4.15,100.05,0.0,3.9871,1.65,0.0,0.2,1.15,29.9870753,31.2118063
2009-12-05,21.12,7.64,4.84,99.9,0.0,3.9305,2.3,0.0,0.19,3.31,29.9870753,31.2118063
2009-12-06,20.4,8.46,4.77,99.61,0.0,3.7954,4.24,0.0,0.19,2.95,29.9870753,31.2118063
2009-12-07,20.69,11.0,7.13,99.65,0.41,2.4982,4.01,0.0,0.2,8.8,29.9870753,31.2118063
2009-12-08,20.58,11.39,7.12,100.17,0.03,3.3146,2.33,0.0,0.21,8.86,29.9870753,31.2118063
2009-12-09,19.67,12.31,7.06,100.0,0.1,2.6436,1.15,0.0,0.21,8.76,29.9870753,31.2118063
2009-12-10,20.63,10.46,6.55,99.7,0.04,3.234,1.9,0.0,0.21,7.56,29.9870753,31.2118063
2009-12-11,18.45,9.8,5.58,99.49,0.01,3.1855,4.11,0.0,0.21,5.28,29.9870753,31.2118063
2009-12-12,20.49,8.89,5.28,99.73,0.0,3.2904,3.69,0.0,0.21,4.5,29.9870753,31.2118063
2009-12-13,20.2,7.76,4.57,100.25,0.0,3.8724,2.7,0.0,0.21,2.55,29.9870753,31.2118063
2009-12-14,20.91,8.33,3.93,100.32,0.0,3.8066,1.18,0.0,0.2,0.45,29.9870753,31.2118063
2009-12-15,22.06,7.63,3.87,99.94,0.0,3.9754,2.09,0.0,0.2,-0.02,29.9870753,31.2118063
2009-12-16,22.03,10.83,3.41,99.35,0.0,3.4594,5.76,0.0,0.2,-1.69,29.9870753,31.2118063
2009-12-17,19.56,10.06,5.14,99.61,0.0,3.0874,4.59,0.0,0.2,3.89,29.9870753,31.2118063
2009-12-18,20.49,7.8,5.21,100.0,0.0,3.63,3.22,0.0,0.2,4.35,29.9870753,31.2118063
2009-12-19,22.74,9.27,4.6,100.14,0.0,3.895,3.54,0.0,0.19,2.61,29.9870753,31.2118063
2009-12-20,25.19,9.74,3.57,100.09,0.0,3.9442,3.26,0.0,0.19,-0.92,29.9870753,31.2118063
2009-12-21,25.36,13.14,4.64,100.07,0.12,3.7985,3.86,0.0,0.19,0.86,29.9870753,31.2118063
2009-12-22,20.41,10.18,6.4,100.5,0.07,3.8544,3.51,0.0,0.19,7.17,29.9870753,31.2118063
2009-12-23,19.95,8.04,6.5,100.6,0.0,3.7613,2.05,0.0,0.19,7.58,29.9870753,31.2118063
2009-12-24,21.29,8.92,7.77,100.55,0.0,3.39,2.33,0.0,0.19,10.23,29.9870753,31.2118063
2009-12-25,24.45,10.32,7.66,100.52,0.0,3.6398,2.18,0.0,0.19,9.85,29.9870753,31.2118063
2009-12-26,24.2,9.13,7.15,100.37,0.0,3.5942,1.63,0.0,0.19,8.9,29.9870753,31.2118063
2009-12-27,25.58,12.51,5.35,100.16,0.0,3.8496,0.87,0.0,0.19,4.33,29.9870753,31.2118063
2009-12-28,23.84,12.72,3.93,99.85,0.0,3.2388,1.59,0.0,0.19,0.39,29.9870753,31.2118063
2009-12-29,19.83,10.56,6.43,99.93,0.01,3.2544,2.61,0.0,0.19,7.06,29.9870753,31.2118063
2009-12-30,21.05,10.38,6.19,99.97,0.02,3.4795,2.61,0.0,0.19,6.72,29.9870753,31.2118063
2009-12-31,22.14,10.46,7.57,100.18,0.07,3.5285,1.49,0.0,0.19,9.7,29.9870753,31.2118063
2010-01-01,25.64,10.02,7.46,100.3,0.0,3.9547,1.43,0.0,0.19,9.6,29.9870753,31.2118063
2010-01-02,26.13,10.6,5.38,100.07,0.0,4.0282,3.15,0.0,0.18,4.73,29.9870753,31.2118063
2010-01-03,22.17,9.42,5.54,100.12,0.0,3.685,1.69,0.0,0.18,4.99,29.9870753,31.2118063
2010-01-04,21.34,9.69,7.29,100.3,0.0,3.9511,1.65,0.0,0.18,9.22,29.9870753,31.2118063
2010-01-05,21.49,9.07,7.22,100.38,0.0,3.9833,2.59,0.0,0.18,9.11,29.9870753,31.2118063
2010-01-06,24.11,9.0,6.56,100.34,0.0,4.0471,3.49,0.0,0.18,7.59,29.9870753,31.2118063
2010-01-07,26.84,9.98,4.5,100.31,0.0,3.9794,1.52,0.0,0.18,2.07,29.9870753,31.2118063
2010-01-08,28.46,12.31,4.2,100.44,0.0,4.075,1.67,0.0,0.18,1.31,29.9870753,31.2118063
2010-01-09,28.14,11.25,3.02,100.41,0.0,4.1921,1.45,0.0,0.18,-3.27,29.9870753,31.2118063
2010-01-10,27.73,11.16,2.55,100.26,0.0,4.2713,2.1,0.0,0.17,-5.24,29.9870753,31.2118063
2010-01-11,24.49,10.98,5.08,100.28,0.0,3.9473,1.91,0.0,0.17,3.08,29.9870753,31.2118063
2010-01-12,19.13,9.46,7.38,100.03,0.0,2.5253,1.84,0.0,0.17,9.38,29.9870753,31.2118063
2010-01-13,20.95,8.17,5.59,99.87,0.0,3.8659,1.38,0.0,0.17,5.22,29.9870753,31.2118063
2010-01-14,20.87,7.33,4.36,100.01,0.0,4.0303,2.76,0.0,0.17,1.86,29.9870753,31.2118063
2010-01-15,21.98,7.86,3.55,100.13,0.0,4.1525,2.27,0.0,0.17,-0.97,29.9870753,31.2118063
2010-01-16,24.67,10.14,3.23,100.03,0.0,4.211,1.52,0.0,0.17,-2.42,29.9870753,31.2118063
2010-01-17,24.2,10.39,3.15,99.84,1.26,3.6785,2.08,0.0,0.17,-2.82,29.9870753,31.2118063
2010-01-18,18.9,9.45,5.56,99.65,0.39,2.9671,2.61,0.0,0.22,5.03,29.9870753,31.2118063
2010-01-19,18.97,8.46,6.05,99.87,0.04,3.468,3.93,0.0,0.23,6.47,29.9870753,31.2118063
2010-01-20,18.94,7.8,5.42,100.06,0.07,3.1692,2.71,0.0,0.23,4.53,29.9870753,31.2118063
2010-01-21,18.37,7.43,4.28,100.53,0.0,4.1856,1.42,0.0,0.22,1.56,29.9870753,31.2118063
2010-01-22,20.76,6.41,4.0,100.26,0.0,4.2816,2.72,0.0,0.22,0.67,29.9870753,31.2118063
2010-01-23,20.2,7.14,4.1,100.17,0.0,4.1261,2.36,0.0,0.22,0.98,29.9870753,31.2118063
