date,temp_max,temp_min,humidity_specific,pressure,precipitation_total,solar_radiation,wind_speed,lat,lon
1984-10-15,34.29,17.99,9.84,101.16,0.0,5.1146,2.53,30.4439168,30.9707264
1984-10-16,32.35,19.07,10.35,101.1,0.0,4.1287,2.67,30.4439168,30.9707264
1984-10-17,34.81,19.22,8.22,100.67,0.0,3.7601,3.5,30.4439168,30.9707264
1984-10-18,28.4,16.12,7.48,101.13,0.0,4.5247,4.13,30.4439168,30.9707264
1984-10-19,28.15,14.25,6.85,101.68,0.0,4.5115,2.97,30.4439168,30.9707264
1984-10-20,29.87,14.77,7.59,101.83,0.0,4.9514,3.11,30.4439168,30.9707264
1984-10-21,32.98,16.99,8.07,101.62,0.0,5.1209,3.18,30.4439168,30.9707264
1984-10-22,31.56,17.37,8.41,101.52,0.0,4.8456,3.01,30.4439168,30.9707264
1984-10-23,30.24,16.73,8.96,101.43,0.0,4.3776,2.32,30.4439168,30.9707264
1984-10-24,29.79,15.78,9.15,101.44,0.0,4.2506,2.29,30.4439168,30.9707264
1984-10-25,30.03,16.65,9.5,101.36,0.0,4.2665,2.45,30.4439168,30.9707264
1984-10-26,28.67,16.08,8.61,101.25,0.0,4.392,2.17,30.4439168,30.9707264
1984-10-27,29.05,16.05,8.77,101.19,0.0,3.9403,2.1,30.4439168,30.9707264
1984-10-28,28.74,15.41,8.99,101.18,0.0,4.254,2.35,30.4439168,30.9707264
1984-10-29,30.08,15.3,9.28,101.15,0.0,4.1333,2.6,30.4439168,30.9707264
1984-10-30,30.48,16.33,9.34,101.03,0.04,3.9504,2.84,30.4439168,30.9707264
1984-10-31,28.05,15.97,7.99,100.68,0.01,4.0894,2.67,30.4439168,30.9707264
1984-11-01,25.94,14.2,7.33,100.52,0.53,4.3942,2.99,30.4439168,30.9707264
1984-11-02,25.62,14.14,5.28,100.74,0.0,4.493,3.53,30.4439168,30.9707264
1984-11-03,27.5,12.54,5.04,100.98,0.02,3.4918,2.72,30.4439168,30.9707264
1984-11-04,28.76,13.39,5.05,101.1,0.0,4.4292,1.89,30.4439168,30.9707264
1984-11-05,27.72,13.61,7.19,101.2,0.01,4.4566,1.42,30.4439168,30.9707264
1984-11-06,27.32,14.52,7.68,101.49,0.01,4.2067,1.77,30.4439168,30.9707264
1984-11-07,26.63,13.79,8.17,101.6,0.05,3.469,2.4,30.4439168,30.9707264
1984-11-08,25.83,14.5,8.6,101.4,0.25,3.9528,2.56,30.4439168,30.9707264
1984-11-09,25.74,13.13,7.69,101.2,0.09,3.2969,2.19,30.4439168,30.9707264
1984-11-10,25.52,13.43,7.59,101.17,0.2,3.8119,1.97,30.4439168,30.9707264
1984-11-11,25.13,13.01,7.48,101.33,0.07,3.841,1.96,30.4439168,30.9707264
1984-11-12,25.7,12.23,7.05,101.39,0.0,3.9367,2.03,30.4439168,30.9707264
1984-11-13,24.74,14.14,7.75,101.23,0.01,3.21,1.26,30.4439168,30.9707264
1984-11-14,26.99,13.22,6.25,100.74,0.0,3.9845,2.12,30.4439168,30.9707264
1984-11-15,27.08,13.81,8.09,100.93,0.0,3.7668,1.24,30.4439168,30.9707264
1984-11-16,26.6,13.68,6.86,101.0,0.0,4.0178,2.71,30.4439168,30.9707264
1984-11-17,24.44,13.79,7.74,101.12,0.0,2.9208,3.66,30.4439168,30.9707264
1984-11-18,24.9,13.54,8.69,101.37,0.0,3.4687,1.76,30.4439168,30.9707264
1984-11-19,26.41,12.75,7.29,101.55,0.0,3.9511,1.5,30.4439168,30.9707264
1984-11-20,26.09,12.24,8.09,101.48,0.0,4.1453,1.47,30.4439168,30.9707264
1984-11-21,26.91,12.49,7.14,101.09,0.0,4.1832,1.69,30.4439168,30.9707264
1984-11-22,24.6,11.27,5.62,101.23,0.01,4.0423,3.05,30.4439168,30.9707264
1984-11-23,22.33,12.43,6.63,101.17,0.26,2.5594,3.89,30.4439168,30.9707264
1984-11-24,21.0,12.28,7.74,101.18,5.41,3.7997,3.58,30.4439168,30.9707264
1984-11-25,23.34,10.28,7.28,101.57,0.08,3.6655,1.53,30.4439168,30.9707264
1984-11-26,25.01,11.09,7.99,101.85,0.06,3.8784,2.35,30.4439168,30.9707264
1984-11-27,26.31,13.35,9.2,101.69,0.0,3.594,2.77,30.4439168,30.9707264
1984-11-28,25.01,14.13,9.59,101.53,0.0,3.6151,2.09,30.4439168,30.9707264
1984-11-29,23.31,14.05,8.9,101.59,0.0,4.0344,1.88,30.4439168,30.9707264
1984-11-30,24.68,13.76,8.4,101.68,0.0,4.0846,2.28,30.4439168,30.9707264
1984-12-01,23.3,9.98,7.09,101.56,0.0,3.4615,2.43,30.4439168,30.9707264
1984-12-02,22.64,11.54,7.5,101.27,0.03,3.2242,1.78,30.4439168,30.9707264
1984-12-03,21.53,11.46,7.83,101.38,0.89,2.8987,1.55,30.4439168,30.9707264
1984-12-04,22.97,11.16,7.35,101.61,0.05,3.4517,1.84,30.4439168,30.9707264
1984-12-05,21.81,11.58,7.57,101.64,0.86,2.2469,2.17,30.4439168,30.9707264
1984-12-06,19.94,9.68,5.4,101.73,0.03,3.4757,2.77,30.4439168,30.9707264
1984-12-07,18.82,8.76,5.17,101.81,0.12,3.4495,1.75,30.4439168,30.9707264
1984-12-08,19.99,9.54,5.39,101.92,0.22,2.8831,1.79,30.4439168,30.9707264
1984-12-09,19.97,8.87,5.7,101.68,0.13,2.9033,2.12,30.4439168,30.9707264
1984-12-10,17.66,9.72,5.95,101.55,0.09,2.9623,1.77,30.4439168,30.9707264
1984-12-11,19.66,7.07,4.72,101.46,0.0,3.5561,1.27,30.4439168,30.9707264
1984-12-12,19.83,8.36,5.4,101.13,0.13,2.5846,3.59,30.4439168,30.9707264
1984-12-13,16.98,10.53,5.43,101.31,2.26,2.6405,5.51,30.4439168,30.9707264
1984-12-14,18.64,6.66,4.92,102.0,0.07,2.5318,1.84,30.4439168,30.9707264
1984-12-15,19.85,6.94,5.04,102.08,0.0,3.2566,1.13,30.4439168,30.9707264
1984-12-16,20.7,7.99,6.63,102.02,0.37,3.4111,1.44,30.4439168,30.9707264
1984-12-17,21.32,9.65,7.52,102.14,0.0,3.4231,2.07,30.4439168,30.9707264
1984-12-18,22.03,9.79,6.99,102.12,0.0,3.2861,3.1,30.4439168,30.9707264
1984-12-19,22.18,9.54,6.22,101.82,0.0,3.5748,2.92,30.4439168,30.9707264
1984-12-20,22.32,9.78,7.19,101.28,0.0,3.3317,1.83,30.4439168,30.9707264
1984-12-21,19.99,10.19,6.56,100.91,0.0,3.3024,0.83,30.4439168,30.9707264
1984-12-22,21.22,11.23,7.13,100.72,0.0,2.8308,1.11,30.4439168,30.9707264
1984-12-23,21.88,10.54,6.93,100.87,0.0,2.2558,1.82,30.4439168,30.9707264
1984-12-24,21.24,6.49,4.68,101.24,0.0,3.5203,1.86,30.4439168,30.9707264
1984-12-25,19.86,7.88,4.88,101.35,0.0,3.3914,1.91,30.4439168,30.9707264
1984-12-26,19.23,8.89,5.97,101.52,0.0,3.1562,0.74,30.4439168,30.9707264
1984-12-27,20.15,7.2,4.97,101.6,0.0,3.3638,1.49,30.4439168,30.9707264
1984-12-28,20.9,7.57,5.74,101.76,0.0,3.6048,1.44,30.4439168,30.9707264
1984-12-29,21.21,7.61,6.94,101.5,0.0,3.4253,1.9,30.4439168,30.9707264
1984-12-30,22.8,6.08,4.3,101.07,0.0,3.6161,1.33,30.4439168,30.9707264
1984-12-31,21.78,8.85,4.11,100.76,0.0,3.5018,2.37,30.4439168,30.9707264
1985-01-01,17.72,5.23,3.07,100.68,0.0,3.5009,2.33,30.4439168,30.9707264
1985-01-02,18.65,4.84,4.15,100.78,0.0,3.6137,4.05,30.4439168,30.9707264
1985-01-03,17.39,4.74,4.11,101.44,0.0,3.5426,2.94,30.4439168,30.9707264
1985-01-04,18.69,3.53,3.36,101.55,0.0,3.4322,2.12,30.4439168,30.9707264
1985-01-05,19.77,3.63,3.32,101.64,0.0,3.6497,1.6,30.4439168,30.9707264
1985-01-06,20.74,7.02,3.5,101.45,0.01,2.9866,1.06,30.4439168,30.9707264
1985-01-07,24.03,5.68,2.98,101.34,0.0,3.6199,2.08,30.4439168,30.9707264
1985-01-08,22.97,8.54,3.52,101.49,0.0,3.1378,1.37,30.4439168,30.9707264
1985-01-09,28.0,11.98,4.08,101.17,0.0,3.4891,2.55,30.4439168,30.9707264
1985-01-10,26.67,12.76,6.11,100.98,0.0,3.5038,3.27,30.4439168,30.9707264
1985-01-11,20.71,11.14,7.69,101.32,0.0,2.5781,2.37,30.4439168,30.9707264
1985-01-12,23.06,11.89,8.59,101.25,0.01,2.431,2.58,30.4439168,30.9707264
1985-01-13,20.76,13.28,8.76,101.32,0.0,2.8769,3.61,30.4439168,30.9707264
1985-01-14,24.92,12.75,8.05,101.07,0.0,3.7397,1.79,30.4439168,30.9707264
1985-01-15,22.36,10.34,7.41,101.56,0.02,3.5436,2.45,30.4439168,30.9707264
1985-01-16,20.78,9.23,6.09,101.43,0.01,1.807,1.87,30.4439168,30.9707264
1985-01-17,21.48,12.32,6.74,100.68,0.08,1.3411,3.41,30.4439168,30.9707264
1985-01-18,19.43,8.93,5.34,100.92,0.0,3.3494,4.37,30.4439168,30.9707264
1985-01-19,20.14,7.71,5.77,101.38,0.0,3.1697,2.15,30.4439168,30.9707264
1985-01-20,20.55,8.95,5.38,101.25,0.0,3.989,1.93,30.4439168,30.9707264
1985-01-21,20.66,7.65,5.92,101.36,0.04,3.2566,2.45,30.4439168,30.9707264
1985-01-22,20.55,8.88,7.06,101.65,0.47,3.0943,2.14,30.4439168,30.9707264
1985-01-23,21.32,7.79,6.42,101.97,0.04,3.8438,2.38,30.4439168,30.9707264
1985-01-24,22.25,7.31,5.97,101.85,0.0,4.3212,2.75,30.4439168,30.9707264
1985-01-25,22.8,7.06,6.49,101.42,0.0,3.5626,2.2,30.4439168,30.9707264
1985-01-26,22.49,9.19,6.98,101.03,0.0,2.5778,1.32,30.4439168,30.9707264
1985-01-27,25.89,10.62,7.36,100.85,0.0,3.438,1.61,30.4439168,30.9707264
1985-01-28,24.94,11.01,7.86,100.94,0.0,4.218,1.73,30.4439168,30.9707264
1985-01-29,23.13,9.89,6.54,100.91,0.0,4.2262,2.08,30.4439168,30.9707264
1985-01-30,20.74,7.9,4.7,100.88,0.0,4.567,3.52,30.4439168,30.9707264
1985-01-31,18.79,9.03,5.31,100.76,1.22,3.0958,4.33,30.4439168,30.9707264
1985-02-01,16.59,6.74,5.88,100.97,1.23,2.1528,3.68,30.4439168,30.9707264
1985-02-02,15.93,6.94,6.01,101.09,1.29,2.333,3.41,30.4439168,30.9707264
1985-02-03,19.2,6.31,5.36,101.33,0.01,3.641,2.67,30.4439168,30.9707264
1985-02-04,21.43,6.1,4.92,101.12,0.08,4.355,3.32,30.4439168,30.9707264
1985-02-05,17.46,5.1,4.95,101.46,1.37,3.2078,3.87,30.4439168,30.9707264
1985-02-06,18.64,4.91,4.45,101.91,0.01,3.115,1.54,30.4439168,30.9707264
1985-02-07,19.43,5.05,4.39,101.67,0.01,4.3867,1.42,30.4439168,30.9707264
1985-02-08,21.36,5.65,4.15,101.41,0.0,4.4561,2.47,30.4439168,30.9707264
1985-02-09,22.22,7.15,6.0,101.48,0.0,3.7308,0.96,30.4439168,30.9707264
1985-02-10,22.97,8.54,5.06,101.38,0.0,4.5799,1.01,30.4439168,30.9707264
1985-02-11,25.83,7.81,4.28,101.35,0.0,4.4993,1.72,30.4439168,30.9707264
1985-02-12,27.05,9.85,4.38,101.21,0.0,4.4779,1.53,30.4439168,30.9707264
1985-02-13,28.13,9.74,3.74,100.81,0.0,4.6678,2.14,30.4439168,30.9707264
1985-02-14,20.82,10.3,5.52,100.55,0.0,3.606,5.04,30.4439168,30.9707264
1985-02-15,15.44,10.12,5.53,101.04,1.63,2.7355,5.42,30.4439168,30.9707264
1985-02-16,20.44,6.97,5.24,101.45,0.05,4.5233,2.84,30.4439168,30.9707264
1985-02-17,23.17,7.36,5.52,101.58,0.05,4.3553,3.13,30.4439168,30.9707264
1985-02-18,22.91,6.57,5.27,101.82,0.0,4.7532,1.35,30.4439168,30.9707264
1985-02-19,28.37,9.31,3.8,101.31,0.0,4.2276,3.48,30.4439168,30.9707264
1985-02-20,25.45,9.9,5.84,101.24,0.0,4.4753,3.15,30.4439168,30.9707264
1985-02-21,18.1,6.01,4.59,101.76,0.0,2.7691,3.33,30.4439168,30.9707264
1985-02-22,17.91,4.17,3.79,102.09,0.0,3.5275,2.6,30.4439168,30.9707264
1985-02-23,18.98,6.47,4.0,101.72,0.0,4.6896,2.82,30.4439168,30.9707264
1985-02-24,25.76,6.71,3.87,100.31,0.0,4.4357,3.34,30.4439168,30.9707264
1985-02-25,12.62,6.54,4.46,100.74,1.65,2.7686,5.85,30.4439168,30.9707264
1985-02-26,16.34,6.49,4.27,101.58,0.43,3.1387,5.17,30.4439168,30.9707264
1985-02-27,18.62,6.11,4.1,102.14,0.08,4.1357,3.23,30.4439168,30.9707264
1985-02-28,19.39,5.08,4.42,102.15,0.0,4.3385,2.13,30.4439168,30.9707264
1985-03-01,19.42,7.0,4.54,101.96,0.01,3.6936,3.0,30.4439168,30.9707264
1985-03-02,18.97,5.83,4.42,102.02,0.0,4.4275,3.75,30.4439168,30.9707264
1985-03-03,20.02,6.64,4.71,102.18,0.0,4.3332,2.66,30.4439168,30.9707264
1985-03-04,20.91,5.57,4.7,101.89,0.0,5.0045,2.44,30.4439168,30.9707264
1985-03-05,22.19,5.46,4.28,101.81,0.0,5.4466,3.14,30.4439168,30.9707264
1985-03-06,21.46,7.09,4.18,101.92,0.0,5.1314,3.17,30.4439168,30.9707264
1985-03-07,21.91,6.28,4.7,101.95,0.0,5.592,2.49,30.4439168,30.9707264
1985-03-08,22.9,6.03,4.98,101.88,0.0,6.1114,3.23,30.4439168,30.9707264
1985-03-09,26.08,6.83,5.32,101.81,0.0,6.109,3.08,30.4439168,30.9707264
1985-03-10,27.1,8.31,5.79,101.64,0.0,4.313,2.92,30.4439168,30.9707264
1985-03-11,23.27,9.33,6.1,101.41,0.36,4.9771,2.72,30.4439168,30.9707264
1985-03-12,26.07,9.11,5.81,101.31,0.04,5.8054,3.25,30.4439168,30.9707264
1985-03-13,24.41,9.19,6.38,101.21,0.0,4.7131,2.69,30.4439168,30.9707264
1985-03-14,28.62,8.87,6.05,101.13,0.02,6.2542,2.53,30.4439168,30.9707264
1985-03-15,29.25,9.56,6.15,101.15,0.0,5.8097,2.27,30.4439168,30.9707264
1985-03-16,30.3,11.02,6.5,100.83,0.03,2.3194,1.47,30.4439168,30.9707264
1985-03-17,31.17,14.18,6.42,100.67,0.01,3.1901,1.68,30.4439168,30.9707264
1985-03-18,26.27,12.64,8.13,100.61,0.64,5.1847,2.06,30.4439168,30.9707264
1985-03-19,27.92,9.37,5.87,100.42,0.0,6.6842,2.25,30.4439168,30.9707264
1985-03-20,25.45,11.52,5.17,100.78,0.0,5.537,2.93,30.4439168,30.9707264
1985-03-21,27.32,9.42,5.42,100.75,0.01,6.1466,2.32,30.4439168,30.9707264
1985-03-22,25.33,11.59,6.76,100.23,7.83,3.0077,4.21,30.4439168,30.9707264
1985-03-23,24.91,9.39,5.09,100.47,0.0,6.1524,3.65,30.4439168,30.9707264
1985-03-24,24.65,11.12,7.13,101.08,0.08,5.5589,3.4,30.4439168,30.9707264
1985-03-25,27.06,10.23,6.61,101.33,0.01,6.619,1.83,30.4439168,30.9707264
1985-03-26,28.68,9.7,6.52,101.03,0.02,6.3005,2.81,30.4439168,30.9707264
1985-03-27,34.09,11.99,5.74,100.26,0.0,6.4241,2.96,30.4439168,30.9707264
1985-03-28,26.64,12.81,7.73,100.58,0.0,5.0544,4.01,30.4439168,30.9707264
1985-03-29,28.84,10.62,7.2,101.03,0.0,6.0792,2.16,30.4439168,30.9707264
1985-03-30,26.87,13.53,6.88,100.91,0.0,4.2744,1.99,30.4439168,30.9707264
1985-03-31,32.2,16.15,6.22,100.66,0.0,2.7026,3.12,30.4439168,30.9707264
1985-04-01,25.26,12.54,6.49,100.85,0.28,5.4247,3.47,30.4439168,30.9707264
1985-04-02,25.52,9.57,6.31,100.88,0.0,6.187,2.94,30.4439168,30.9707264
1985-04-03,26.81,9.44,6.3,101.0,0.0,6.0336,2.72,30.4439168,30.9707264
1985-04-04,26.23,10.46,5.63,101.08,0.0,5.7074,2.07,30.4439168,30.9707264
1985-04-05,25.57,10.97,5.48,101.26,0.0,6.1889,2.16,30.4439168,30.9707264
1985-04-06,25.28,10.69,5.1,101.64,0.0,5.9582,2.14,30.4439168,30.9707264
1985-04-07,26.73,10.64,4.95,101.72,0.0,7.1489,1.67,30.4439168,30.9707264
1985-04-08,30.12,10.07,4.75,101.38,0.0,7.0135,1.76,30.4439168,30.9707264
1985-04-09,31.08,11.52,4.75,101.19,0.0,7.1021,2.74,30.4439168,30.9707264
1985-04-10,32.02,12.02,5.98,101.51,0.0,6.9473,2.16,30.4439168,30.9707264
1985-04-11,35.2,11.54,5.66,101.48,0.0,6.9554,2.23,30.4439168,30.9707264
1985-04-12,36.07,12.68,5.09,101.03,0.0,6.961,2.07,30.4439168,30.9707264
1985-04-13,36.8,14.67,4.3,100.68,0.0,7.5403,2.12,30.4439168,30.9707264
1985-04-14,29.95,13.97,6.66,101.02,0.0,7.3162,3.21,30.4439168,30.9707264
1985-04-15,29.91,10.54,6.11,101.11,0.0,6.9576,3.28,30.4439168,30.9707264
1985-04-16,34.56,11.09,6.35,100.86,0.0,7.2684,2.47,30.4439168,30.9707264
1985-04-17,39.8,14.98,5.22,100.56,0.0,7.5509,2.45,30.4439168,30.9707264
1985-04-18,32.6,14.43,6.06,100.88,0.0,7.0097,3.01,30.4439168,30.9707264
1985-04-19,30.26,12.51,5.09,100.85,0.0,7.3438,2.19,30.4439168,30.9707264
1985-04-20,30.38,12.85,3.76,100.42,0.0,6.917,2.24,30.4439168,30.9707264
1985-04-21,28.33,14.86,6.01,100.45,1.13,6.5443,3.31,30.4439168,30.9707264
1985-04-22,24.27,13.23,7.18,100.93,4.74,7.2074,4.11,30.4439168,30.9707264
1985-04-23,26.97,10.88,6.13,100.85,0.0,7.5007,1.68,30.4439168,30.9707264
1985-04-24,34.36,14.04,4.8,100.34,0.0,6.451,4.52,30.4439168,30.9707264
1985-04-25,28.76,13.69,8.11,100.88,0.31,6.7932,3.43,30.4439168,30.9707264
1985-04-26,30.3,12.35,6.36,101.33,0.0,7.645,2.67,30.4439168,30.9707264
1985-04-27,34.18,12.04,5.33,101.22,0.0,7.3363,1.4,30.4439168,30.9707264
1985-04-28,38.18,17.14,4.73,100.84,0.0,7.2967,1.87,30.4439168,30.9707264
1985-04-29,41.66,21.12,5.04,100.58,0.0,6.5594,1.9,30.4439168,30.9707264
1985-04-30,32.65,19.57,6.55,100.77,0.0,5.1634,2.99,30.4439168,30.9707264
1985-05-01,31.36,15.44,7.9,101.05,0.0,7.0445,3.61,30.4439168,30.9707264
1985-05-02,29.45,14.25,6.91,101.05,0.0,7.1242,2.82,30.4439168,30.9707264
1985-05-03,31.29,11.87,6.08,100.96,0.0,6.8479,2.53,30.4439168,30.9707264
1985-05-04,34.37,12.99,6.32,100.79,0.0,7.4117,2.52,30.4439168,30.9707264
1985-05-05,36.66,15.41,5.86,100.67,0.0,7.1191,2.93,30.4439168,30.9707264
1985-05-06,39.63,19.54,5.72,100.54,0.0,6.5539,3.34,30.4439168,30.9707264
1985-05-07,40.81,22.22,6.05,100.63,0.0,2.7778,2.87,30.4439168,30.9707264
1985-05-08,36.63,19.63,8.85,100.83,0.0,5.5392,3.04,30.4439168,30.9707264
1985-05-09,38.87,18.96,7.32,100.64,0.06,5.5082,1.97,30.4439168,30.9707264
1985-05-10,39.11,19.47,7.05,100.25,0.25,5.0184,3.66,30.4439168,30.9707264
1985-05-11,31.9,16.28,7.03,100.86,0.0,7.6774,3.28,30.4439168,30.9707264
1985-05-12,33.32,15.36,7.08,101.06,0.0,7.74,2.85,30.4439168,30.9707264
1985-05-13,32.16,15.06,6.73,100.96,0.0,7.3848,2.69,30.4439168,30.9707264
1985-05-14,32.18,15.5,7.35,100.79,0.0,6.6473,2.57,30.4439168,30.9707264
1985-05-15,32.76,15.2,8.09,100.76,0.0,6.859,2.42,30.4439168,30.9707264
1985-05-16,35.37,16.21,7.33,100.81,0.0,7.025,2.4,30.4439168,30.9707264
1985-05-17,38.47,19.01,7.31,101.07,0.0,7.4297,3.14,30.4439168,30.9707264
1985-05-18,39.19,20.1,7.03,101.01,0.0,7.0522,2.74,30.4439168,30.9707264
1985-05-19,39.43,19.88,7.09,100.91,0.0,7.7561,3.0,30.4439168,30.9707264
1985-05-20,37.29,18.35,7.44,100.8,0.0,7.501,2.63,30.4439168,30.9707264
1985-05-21,37.95,19.52,6.43,100.61,0.0,7.8696,1.57,30.4439168,30.9707264
1985-05-22,40.8,21.87,4.8,100.32,0.0,3.9134,2.44,30.4439168,30.9707264
1985-05-23,38.68,22.1,5.78,100.3,0.0,7.8197,5.12,30.4439168,30.9707264
1985-05-24,35.2,18.26,8.09,100.84,0.0,7.6745,3.38,30.4439168,30.9707264
1985-05-25,37.14,18.05,7.42,100.89,0.0,7.927,2.66,30.4439168,30.9707264
1985-05-26,39.68,19.46,7.18,100.62,0.0,7.7352,1.74,30.4439168,30.9707264
1985-05-27,41.9,22.25,6.25,100.33,0.0,7.308,3.6,30.4439168,30.9707264
1985-05-28,34.98,18.87,7.8,100.5,0.0,7.0478,3.51,30.4439168,30.9707264
1985-05-29,32.44,17.47,8.36,100.72,0.0,7.513,3.27,30.4439168,30.9707264
1985-05-30,34.76,16.84,7.77,100.97,0.0,7.9178,2.67,30.4439168,30.9707264
1985-05-31,35.99,17.85,7.11,101.01,0.0,8.2289,2.71,30.4439168,30.9707264
1985-06-01,38.33,18.78,5.75,100.91,0.0,8.0326,2.86,30.4439168,30.9707264
1985-06-02,42.53,19.61,5.23,100.51,0.0,7.764,2.77,30.4439168,30.9707264
1985-06-03,40.97,22.03,7.75,100.39,0.0,7.518,3.88,30.4439168,30.9707264
1985-06-04,36.86,19.25,8.78,100.68,0.0,8.1586,4.07,30.4439168,30.9707264
1985-06-05,35.95,18.08,8.52,100.87,0.0,8.1365,3.44,30.4439168,30.9707264
1985-06-06,37.02,17.96,8.34,100.91,0.0,7.8372,3.32,30.4439168,30.9707264
1985-06-07,37.32,18.88,7.95,100.79,0.0,7.8475,2.9,30.4439168,30.9707264
1985-06-08,37.97,17.93,8.37,100.78,0.0,8.0633,2.51,30.4439168,30.9707264
1985-06-09,38.47,19.17,8.56,100.87,0.0,8.0592,2.82,30.4439168,30.9707264
1985-06-10,38.45,18.39,7.67,100.9,0.03,8.202,3.4,30.4439168,30.9707264
1985-06-11,40.94,18.72,9.26,100.67,0.17,8.2673,3.28,30.4439168,30.9707264
1985-06-12,41.56,19.78,8.3,100.64,0.0,8.0383,3.14,30.4439168,30.9707264
1985-06-13,40.84,20.98,6.86,100.87,0.04,7.8154,3.02,30.4439168,30.9707264
1985-06-14,39.41,19.66,7.35,100.93,0.0,8.185,2.95,30.4439168,30.9707264
1985-06-15,38.73,18.96,8.46,100.77,0.0,7.9109,3.11,30.4439168,30.9707264
1985-06-16,38.81,19.07,8.81,100.59,0.0,7.9459,2.86,30.4439168,30.9707264
1985-06-17,41.58,19.81,8.83,100.46,0.0,7.5461,2.73,30.4439168,30.9707264
1985-06-18,42.63,20.76,8.38,100.33,0.0,7.4851,2.86,30.4439168,30.9707264
1985-06-19,38.91,21.6,8.59,100.41,0.0,7.6668,3.91,30.4439168,30.9707264
1985-06-20,33.69,19.76,8.83,100.66,0.0,7.8235,3.98,30.4439168,30.9707264
1985-06-21,38.97,19.19,8.23,100.64,0.0,7.0332,1.45,30.4439168,30.9707264
1985-06-22,41.47,21.43,8.81,100.58,0.0,7.5194,3.27,30.4439168,30.9707264
1985-06-23,38.7,19.65,10.06,100.68,0.0,7.8204,3.12,30.4439168,30.9707264
1985-06-24,38.83,19.23,9.96,100.66,0.0,7.7321,2.96,30.4439168,30.9707264
1985-06-25,40.12,19.75,9.63,100.69,0.0,8.154,2.77,30.4439168,30.9707264
1985-06-26,38.39,21.93,9.98,100.87,0.0,7.8281,3.73,30.4439168,30.9707264
1985-06-27,39.12,19.58,9.48,100.76,0.0,7.9296,3.52,30.4439168,30.9707264
1985-06-28,39.67,19.76,9.47,100.64,0.0,8.0232,3.1,30.4439168,30.9707264
1985-06-29,38.71,18.89,8.46,100.74,0.0,8.3038,3.26,30.4439168,30.9707264
1985-06-30,38.88,19.58,9.34,100.71,0.0,7.9781,3.78,30.4439168,30.9707264
1985-07-01,37.68,19.41,10.13,100.56,0.0,7.8929,3.96,30.4439168,30.9707264
1985-07-02,38.89,19.06,9.17,100.59,0.0,7.8823,3.11,30.4439168,30.9707264
1985-07-03,37.42,18.82,8.86,100.7,0.0,8.0256,2.91,30.4439168,30.9707264
1985-07-04,37.65,19.08,9.55,100.72,0.0,8.2152,3.12,30.4439168,30.9707264
1985-07-05,34.96,20.05,9.12,100.74,0.0,7.7818,3.98,30.4439168,30.9707264
1985-07-06,36.59,19.15,8.32,100.73,0.0,7.8302,2.94,30.4439168,30.9707264
1985-07-07,38.14,18.5,8.65,100.73,0.0,8.165,2.41,30.4439168,30.9707264
1985-07-08,39.03,19.62,9.27,100.6,0.0,8.0138,2.84,30.4439168,30.9707264
1985-07-09,36.51,20.44,9.5,100.61,0.0,7.9135,3.24,30.4439168,30.9707264
1985-07-10,37.19,19.57,9.69,100.57,0.0,7.7494,3.16,30.4439168,30.9707264
1985-07-11,39.13,19.0,8.17,100.53,0.0,7.824,2.1,30.4439168,30.9707264
1985-07-12,40.27,19.51,8.14,100.47,0.0,7.5298,2.46,30.4439168,30.9707264
1985-07-13,40.49,20.88,10.4,100.32,0.0,7.561,3.17,30.4439168,30.9707264
1985-07-14,38.92,20.75,10.53,100.34,0.0,7.7527,3.03,30.4439168,30.9707264
1985-07-15,37.45,20.72,9.77,100.51,0.0,7.3049,2.53,30.4439168,30.9707264
1985-07-16,36.73,21.34,9.89,100.75,0.0,7.3337,3.01,30.4439168,30.9707264
1985-07-17,36.94,20.41,10.45,100.72,0.0,7.6063,3.41,30.4439168,30.9707264
1985-07-18,36.09,19.57,10.03,100.44,0.0,6.947,3.5,30.4439168,30.9707264
1985-07-19,38.52,20.67,10.37,100.14,0.0,7.5974,3.36,30.4439168,30.9707264
1985-07-20,38.79,20.87,9.33,100.2,0.0,7.181,2.29,30.4439168,30.9707264
1985-07-21,38.72,21.21,8.38,100.43,0.0,7.2312,1.71,30.4439168,30.9707264
1985-07-22,39.66,21.3,8.39,100.54,0.0,7.4165,2.01,30.4439168,30.9707264
1985-07-23,40.19,21.53,10.23,100.43,0.0,7.488,2.4,30.4439168,30.9707264
1985-07-24,39.99,21.97,10.56,100.33,0.0,7.6198,2.92,30.4439168,30.9707264
1985-07-25,39.67,22.14,10.93,100.37,0.0,7.6723,3.09,30.4439168,30.9707264
1985-07-26,40.49,21.11,10.32,100.27,0.0,7.1268,2.6,30.4439168,30.9707264
1985-07-27,40.07,20.84,9.83,100.31,0.0,7.4261,2.81,30.4439168,30.9707264
1985-07-28,40.32,20.41,9.68,100.44,0.0,7.4167,3.22,30.4439168,30.9707264
1985-07-29,40.23,20.94,9.24,100.41,0.0,6.923,2.74,30.4439168,30.9707264
1985-07-30,40.51,19.99,9.33,100.35,0.0,7.1069,2.85,30.4439168,30.9707264
1985-07-31,41.33,21.03,9.94,100.21,0.0,7.128,2.5,30.4439168,30.9707264
1985-08-01,42.13,21.75,9.85,100.1,0.0,7.6478,2.45,30.4439168,30.9707264
